Ano;Cod;Área;Grau_academico;Cod_IES;Nome_IES;Sigla_IES;Organização;Cat_adm;Cód_curso;Mod_Ensino;Cód_Municipio;Município;Sigla_UF;Concluintes_inscritos;Concluintes_participantes;Enade_faixa
2021;1501;Química ;Bacharelado;4925;Fundação Universidade Federal Do Abc;UFABC;Universidade;Pública (Fed);1102344;Educação Presencial;3547809;Santo André;SP;99;51;4
2021;1502;Química ;Licenciatura;4925;Fundação Universidade Federal Do Abc;UFABC;Universidade;Pública (Fed);1102400;Educação Presencial;3547809;Santo André;SP;102;18;5
2021;1502;Química ;Licenciatura;5036;Instituto Federal De Educação, Ciência E Tecnologia Catarinense;IF Catarinense;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1125948;Educação Presencial;4201307;Araquari;SC;15;14;3
2021;1502;Química ;Licenciatura;5036;Instituto Federal De Educação, Ciência E Tecnologia Catarinense;IF Catarinense;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1419756;Educação Presencial;4202909;Brusque;SC;8;6;3
2021;1502;Química ;Licenciatura;5077;Universidade Estadual De Roraima;UERR;Universidade;Pública (Est);98616;Educação Presencial;1400100;Boa Vista;RR;11;11;1
2021;1502;Química ;Licenciatura;5242;Universidade Estadual De Alagoas - Uneal;UNEAL;Universidade;Pública (Est);103385;Educação Presencial;2700300;Arapiraca;AL;25;20;2
2021;1502;Química ;Licenciatura;5242;Universidade Estadual De Alagoas - Uneal;UNEAL;Universidade;Pública (Est);104812;Educação Presencial;2706307;Palmeira dos Índios;AL;18;15;1
2021;1502;Química ;Licenciatura;5322;Fundação Universidade Federal Do Pampa - Unipampa;UNIPAMPA;Universidade;Pública (Fed);104280;Educação Presencial;4301602;Bagé;RS;20;14;3
2021;1502;Química ;Licenciatura;5701;Universidade Do Estado Do Amapá;UEAP;Universidade;Pública (Est);1147025;Educação Presencial;1600303;Macapá;AP;21;15;2
2021;1502;Química ;Licenciatura;14408;Instituto Federal De Educação, Ciencia E Tecnologia De Brasilia;IFB;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1178556;Educação Presencial;5300108;Brasília;DF;10;9;4
2021;1502;Química ;Licenciatura;14509;Instituto Federal De Educação, Ciência E Tecnologia Baiano;IFBAIANO;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1103526;Educação Presencial;2911709;Guanambi;BA;11;9;2
2021;1502;Química ;Licenciatura;14509;Instituto Federal De Educação, Ciência E Tecnologia Baiano;IFBAIANO;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1103745;Educação Presencial;2907509;Catu;BA;5;4;2
2021;1502;Química ;Licenciatura;14724;Instituto Federal De Educação, Ciência E Tecnologia Do Paraná;IFPR;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);59461;Educação Presencial;4117602;Palmas;PR;19;17;2
2021;1502;Química ;Licenciatura;14724;Instituto Federal De Educação, Ciência E Tecnologia Do Paraná;IFPR;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1268177;Educação Presencial;4118402;Paranavaí;PR;19;19;2
2021;1502;Química ;Licenciatura;14724;Instituto Federal De Educação, Ciência E Tecnologia Do Paraná;IFPR;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1313180;Educação Presencial;4111803;Jacarezinho;PR;16;7;1
2021;1502;Química ;Licenciatura;14724;Instituto Federal De Educação, Ciência E Tecnologia Do Paraná;IFPR;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1404321;Educação Presencial;4110706;Irati;PR;18;12;2
2021;1502;Química ;Licenciatura;14724;Instituto Federal De Educação, Ciência E Tecnologia Do Paraná;IFPR;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1405006;Educação Presencial;4104808;Cascavel;PR;13;11;4
2021;1502;Química ;Licenciatura;15001;Universidade Federal Da Integração Latino-Americana;UNILA;Universidade;Pública (Fed);1312197;Educação Presencial;4108304;Foz do Iguaçu;PR;2;2;5
2021;1502;Química ;Licenciatura;15121;Universidade Federal Da Fronteira Sul;UFFS;Universidade;Pública (Fed);1152567;Educação Presencial;4305207;Cerro Largo;RS;10;8;3
2021;1502;Química ;Licenciatura;15121;Universidade Federal Da Fronteira Sul;UFFS;Universidade;Pública (Fed);1152574;Educação Presencial;4121406;Realeza;PR;25;24;3
2021;1502;Química ;Licenciatura;15497;Universidade Da Integração Internacional Da Lusofonia Afro-Brasileira;UNILAB;Universidade;Pública (Fed);1292766;Educação Presencial;2311603;Redenção;CE;25;23;2
2021;1502;Química ;Licenciatura;15507;Instituto Federal De Educação, Ciência E Tecnologia Do Acre;IFAC;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1168526;Educação Presencial;1200708;Xapuri;AC;30;22;1
2021;1502;Química ;Licenciatura;15520;Instituto Federal De Educação, Ciência E Tecnologia De Mato Grosso Do Sul;IFMS;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1153957;Educação Presencial;5003306;Coxim;MS;12;10;2
2021;1502;Química ;Licenciatura;15522;Instituto Federal De Educação, Ciência E Tecnologia Do Amapá;IFAP;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1189755;Educação Presencial;1600303;Macapá;AP;26;19;3
2021;1502;Química ;Licenciatura;18165;Fundação Universidade Virtual Do Estado De São Paulo;UNIVESP;Universidade;Pública (Est);1401621;Educação a Distância;3550308;São Paulo;SP;17;3;2
2021;1502;Química ;Licenciatura;18492;Universidade Estadual Do Paraná;UNESPAR;Universidade;Pública (Est);70981;Educação Presencial;4128203;União da Vitória;PR;14;13;4
2021;1502;Química ;Licenciatura;18506;Universidade Federal Do Oeste Da Bahia;UFOB;Universidade;Pública (Fed);99040;Educação Presencial;2903201;Barreiras;BA;13;13;4
2021;1501;Química ;Bacharelado;18506;Universidade Federal Do Oeste Da Bahia;UFOB;Universidade;Pública (Fed);399040;Educação Presencial;2903201;Barreiras;BA;5;3;3
2021;1502;Química ;Licenciatura;18759;Universidade Federal Do Cariri;UFCA;Universidade;Pública (Fed);1284905;Educação Presencial;2302503;Brejo Santo;CE;16;14;2
2021;1502;Química ;Licenciatura;23410;Universidade Estadual Da Região Tocantina Do Maranhão;UEMASUL;Universidade;Pública (Est);1350699;Educação Presencial;2105302;Imperatriz;MA;25;24;2
2021;1502;Química ;Licenciatura;25274;Universidade Federal De Catalão;UFCAT;Universidade;Pública (Fed);102038;Educação Presencial;5205109;Catalão;GO;12;10;3
2021;1501;Química ;Bacharelado;25274;Universidade Federal De Catalão;UFCAT;Universidade;Pública (Fed);402038;Educação Presencial;5205109;Catalão;GO;10;5;3
2021;1502;Química ;Licenciatura;25282;Universidade Federal De Jataí;UFJ;Universidade;Pública (Fed);102090;Educação Presencial;5211909;Jataí;GO;6;6;4
2021;1501;Química ;Bacharelado;25282;Universidade Federal De Jataí;UFJ;Universidade;Pública (Fed);1084262;Educação Presencial;5211909;Jataí;GO;8;8;2
2021;4006;Sist  Inf;Bacharelado;1;Universidade Federal De Mato Grosso;UFMT;Universidade;Pública (Fed);118002;Educação Presencial;5103403;Cuiabá;MT;27;25;4
2021;4006;Sist  Inf;Bacharelado;3;Universidade Federal De Sergipe;UFS;Universidade;Pública (Fed);95017;Educação Presencial;2802908;Itabaiana;SE;44;44;3
2021;4006;Sist  Inf;Bacharelado;3;Universidade Federal De Sergipe;UFS;Universidade;Pública (Fed);99406;Educação Presencial;2806701;São Cristóvão;SE;26;15;5
2021;4006;Sist  Inf;Bacharelado;4;Universidade Federal Do Amazonas;UFAM;Universidade;Pública (Fed);112086;Educação Presencial;1301902;Itacoatiara;AM;21;19;2
2021;4006;Sist  Inf;Bacharelado;5;Universidade Federal Do Piauí;UFPI;Universidade;Pública (Fed);102590;Educação Presencial;2208007;Picos;PI;36;11;3
2021;4006;Sist  Inf;Bacharelado;5;Universidade Federal Do Piauí;UFPI;Universidade;Pública (Fed);108660;Educação a Distância;2211001;Teresina;PI;152;68;1
2021;4006;Sist  Inf;Bacharelado;6;Universidade Federal De Ouro Preto;UFOP;Universidade;Pública (Fed);80779;Educação Presencial;3136207;João Monlevade;MG;51;45;4
2021;4006;Sist  Inf;Bacharelado;8;Universidade Federal De Viçosa;UFV;Universidade;Pública (Fed);118336;Educação Presencial;3155504;Rio Paranaíba;MG;32;26;3
2021;4006;Sist  Inf;Bacharelado;10;Pontifícia Universidade Católica Do Paraná;PUCPR;Universidade;Privada (S.L);18686;Educação Presencial;4106902;Curitiba;PR;14;11;4
2021;4006;Sist  Inf;Bacharelado;12;Universidade Federal Do Rio Grande;FURG;Universidade;Pública (Fed);116066;Educação Presencial;4315602;Rio Grande;RS;17;11;3
2021;4006;Sist  Inf;Bacharelado;13;Universidade De Caxias Do Sul;UCS;Universidade;Privada (S.L);57504;Educação Presencial;4302105;Bento Gonçalves;RS;9;6;3
2021;4006;Sist  Inf;Bacharelado;13;Universidade De Caxias Do Sul;UCS;Universidade;Privada (S.L);64877;Educação Presencial;4305108;Caxias do Sul;RS;22;16;2
2021;4006;Sist  Inf;Bacharelado;14;Universidade Do Vale Do Rio Dos Sinos;UNISINOS;Universidade;Privada (S.L);1261;Educação Presencial;4318705;São Leopoldo;RS;29;18;4
2021;4006;Sist  Inf;Bacharelado;14;Universidade Do Vale Do Rio Dos Sinos;UNISINOS;Universidade;Privada (S.L);5000201;Educação a Distância;4318705;São Leopoldo;RS;145;93;3
2021;4006;Sist  Inf;Bacharelado;17;Universidade Federal De Uberlândia;UFU;Universidade;Pública (Fed);115728;Educação Presencial;3170206;Uberlândia;MG;122;67;4
2021;4006;Sist  Inf;Bacharelado;17;Universidade Federal De Uberlândia;UFU;Universidade;Pública (Fed);1137717;Educação Presencial;3143104;Monte Carmelo;MG;28;21;4
2021;4006;Sist  Inf;Bacharelado;19;Pontifícia Universidade Católica De Campinas;PUC-CAMPINAS;Universidade;Privada (S.L);111476;Educação Presencial;3509502;Campinas;SP;56;48;3
2021;4006;Sist  Inf;Bacharelado;21;Pontifícia Universidade Católica Do Rio Grande Do Sul;PUCRS;Universidade;Privada (S.L);56766;Educação Presencial;4314902;Porto Alegre;RS;46;26;3
2021;4006;Sist  Inf;Bacharelado;22;Universidade Presbiteriana Mackenzie;MACKENZIE;Universidade;Privada (S.L);21446;Educação Presencial;3550308;São Paulo;SP;102;85;3
2021;4006;Sist  Inf;Bacharelado;23;Universidade Feevale;FEEVALE;Universidade;Privada (S.L);58498;Educação Presencial;4313409;Novo Hamburgo;RS;32;23;4
2021;4006;Sist  Inf;Bacharelado;40;Universidade Do Estado Da Bahia;UNEB;Universidade;Pública (Est);18671;Educação Presencial;2900702;Alagoinhas;BA;17;16;3
2021;4006;Sist  Inf;Bacharelado;40;Universidade Do Estado Da Bahia;UNEB;Universidade;Pública (Est);103062;Educação Presencial;2927408;Salvador;BA;40;35;4
2021;4006;Sist  Inf;Bacharelado;43;Fundação Universidade Do Estado De Santa Catarina;UDESC;Universidade;Pública (Est);113293;Educação Presencial;4215802;São Bento do Sul;SC;46;40;3
2021;4006;Sist  Inf;Bacharelado;47;Universidade Estadual De Goiás;UEG;Universidade;Pública (Est);60428;Educação Presencial;5205406;Ceres;GO;28;23;1
2021;4006;Sist  Inf;Bacharelado;47;Universidade Estadual De Goiás;UEG;Universidade;Pública (Est);60430;Educação Presencial;5201108;Anápolis;GO;24;23;4
2021;4006;Sist  Inf;Bacharelado;47;Universidade Estadual De Goiás;UEG;Universidade;Pública (Est);60462;Educação Presencial;5210406;Itaberaí;GO;31;21;1
2021;4006;Sist  Inf;Bacharelado;47;Universidade Estadual De Goiás;UEG;Universidade;Pública (Est);60464;Educação Presencial;5219308;Santa Helena de Goiás;GO;19;11;3
2021;4006;Sist  Inf;Bacharelado;47;Universidade Estadual De Goiás;UEG;Universidade;Pública (Est);64276;Educação Presencial;5208608;Goianésia;GO;31;29;3
2021;4006;Sist  Inf;Bacharelado;47;Universidade Estadual De Goiás;UEG;Universidade;Pública (Est);64288;Educação Presencial;5218003;Porangatu;GO;21;18;2
2021;4006;Sist  Inf;Bacharelado;47;Universidade Estadual De Goiás;UEG;Universidade;Pública (Est);110926;Educação Presencial;5218300;Posse;GO;16;9;2
2021;4006;Sist  Inf;Bacharelado;47;Universidade Estadual De Goiás;UEG;Universidade;Pública (Est);1458091;Educação Presencial;5221403;Trindade;GO;8;8;3
2021;4006;Sist  Inf;Bacharelado;54;Universidade Estadual De Campinas;UNICAMP;Universidade;Pública (Est);1214936;Educação Presencial;3526902;Limeira;SP;58;43;5
2021;4006;Sist  Inf;Bacharelado;56;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Universidade;Pública (Est);3193;Educação Presencial;3506003;Bauru;SP;43;35;4
2021;4006;Sist  Inf;Bacharelado;60;Centro Universitário Municipal De Franca;UNI-FACEF;Centro Universitário;Pública (Mun);150268;Educação Presencial;3516200;Franca;SP;7;6;2
2021;4006;Sist  Inf;Bacharelado;76;Universidade Regional De Blumenau;FURB;Universidade;Pública (Mun);54172;Educação Presencial;4202404;Blumenau;SC;15;13;4
2021;4006;Sist  Inf;Bacharelado;80;Centro Universitário Para O Desenvolvimento Do Alto Vale Do Itajaí;UNIDAVI;Centro Universitário;Privada (S.L);20985;Educação Presencial;4214805;Rio do Sul;SC;10;9;4
2021;4006;Sist  Inf;Bacharelado;81;Universidade Da Região De Joinville;UNIVILLE;Universidade;Privada (S.L);56757;Educação Presencial;4209102;Joinville;SC;7;5;2
2021;4006;Sist  Inf;Bacharelado;82;Universidade Do Oeste De Santa Catarina;UNOESC;Universidade;Privada (S.L);121189;Educação Presencial;4204202;Chapecó;SC;15;11;4
2021;4006;Sist  Inf;Bacharelado;87;Centro Universitário De Brusque;UNIFEBE;Centro Universitário;Especial;58006;Educação Presencial;4202909;Brusque;SC;13;10;3
2021;4006;Sist  Inf;Bacharelado;124;Universidade De Araraquara;UNIARA;Universidade;Privada (S.L);19360;Educação Presencial;3503208;Araraquara;SP;35;33;2
2021;4006;Sist  Inf;Bacharelado;143;Universidade De Uberaba;UNIUBE;Universidade;Privada (S.L);20361;Educação Presencial;3170107;Uberaba;MG;20;19;3
2021;4006;Sist  Inf;Bacharelado;150;Universidade De Sorocaba;UNISO;Universidade;Privada (S.L);52210;Educação Presencial;3552205;Sorocaba;SP;11;10;3
2021;4006;Sist  Inf;Bacharelado;163;Universidade Estácio De Sá;UNESA;Universidade;Privada (C.L);4963;Educação Presencial;3303302;Niterói;RJ;32;24;2
2021;4006;Sist  Inf;Bacharelado;163;Universidade Estácio De Sá;UNESA;Universidade;Privada (C.L);41242;Educação Presencial;3304557;Rio de Janeiro;RJ;35;25;2
2021;4006;Sist  Inf;Bacharelado;163;Universidade Estácio De Sá;UNESA;Universidade;Privada (C.L);41266;Educação Presencial;3304557;Rio de Janeiro;RJ;39;25;2
2021;4006;Sist  Inf;Bacharelado;163;Universidade Estácio De Sá;UNESA;Universidade;Privada (C.L);49613;Educação Presencial;3304557;Rio de Janeiro;RJ;42;26;3
2021;4006;Sist  Inf;Bacharelado;163;Universidade Estácio De Sá;UNESA;Universidade;Privada (C.L);53520;Educação Presencial;3304557;Rio de Janeiro;RJ;42;29;2
2021;4006;Sist  Inf;Bacharelado;163;Universidade Estácio De Sá;UNESA;Universidade;Privada (C.L);63556;Educação Presencial;3300704;Cabo Frio;RJ;32;29;3
2021;4006;Sist  Inf;Bacharelado;163;Universidade Estácio De Sá;UNESA;Universidade;Privada (C.L);73062;Educação Presencial;3303500;Nova Iguaçu;RJ;44;34;2
2021;4006;Sist  Inf;Bacharelado;163;Universidade Estácio De Sá;UNESA;Universidade;Privada (C.L);1119382;Educação a Distância;3304557;Rio de Janeiro;RJ;965;227;2
2021;4006;Sist  Inf;Bacharelado;165;Universidade Veiga De Almeida;UVA;Universidade;Privada (C.L);1258875;Educação Presencial;3304557;Rio de Janeiro;RJ;15;11;3
2021;4006;Sist  Inf;Bacharelado;165;Universidade Veiga De Almeida;UVA;Universidade;Privada (C.L);1452880;Educação a Distância;3304557;Rio de Janeiro;RJ;27;21;2
2021;4006;Sist  Inf;Bacharelado;166;Fai - Centro De Ensino Superior Em Gestão, Tecnologia E Educação;;Faculdade;Privada (S.L);54961;Educação Presencial;3159605;Santa Rita do Sapucaí;MG;17;15;3
2021;4006;Sist  Inf;Bacharelado;167;Universidade Metodista De São Paulo;UMESP;Universidade;Privada (S.L);89012;Educação Presencial;3548708;São Bernardo do Campo;SP;35;18;3
2021;4006;Sist  Inf;Bacharelado;176;Universidade Castelo Branco;UCB;Universidade;Privada (S.L);5238;Educação Presencial;3304557;Rio de Janeiro;RJ;10;6;3
2021;4006;Sist  Inf;Bacharelado;197;Faculdade De Educação Superior Do Paraná;FESPPR;Faculdade;Privada (S.L);20469;Educação Presencial;4106902;Curitiba;PR;42;30;3
2021;4006;Sist  Inf;Bacharelado;203;Universidade São Judas Tadeu;USJT;Universidade;Privada (C.L);19508;Educação Presencial;3550308;São Paulo;SP;51;38;2
2021;4006;Sist  Inf;Bacharelado;203;Universidade São Judas Tadeu;USJT;Universidade;Privada (C.L);95506;Educação Presencial;3550308;São Paulo;SP;20;17;2
2021;4006;Sist  Inf;Bacharelado;227;Universidade Católica De Santos;UNISANTOS;Universidade;Privada (S.L);64776;Educação Presencial;3548500;Santos;SP;14;11;4
2021;4006;Sist  Inf;Bacharelado;265;Centro Universitário Das Faculdades Integradas De Ourinhos;Unifio;Centro Universitário;Privada (S.L);50752;Educação Presencial;3534708;Ourinhos;SP;12;11;1
2021;4006;Sist  Inf;Bacharelado;266;Universidade Metodista De Piracicaba;UNIMEP;Universidade;Privada (S.L);54538;Educação Presencial;3538709;Piracicaba;SP;8;7;5
2021;4006;Sist  Inf;Bacharelado;267;Centro Universitário Espírito-Santense/Faesa;;Centro Universitário;Privada (S.L);48393;Educação Presencial;3205309;Vitória;ES;15;15;3
2021;4006;Sist  Inf;Bacharelado;271;Universidade Do Oeste Paulista;UNOESTE;Universidade;Privada (S.L);20588;Educação Presencial;3541406;Presidente Prudente;SP;33;28;5
2021;4006;Sist  Inf;Bacharelado;294;Faculdade Três De Maio;SETREM;Faculdade;Privada (S.L);20130;Educação Presencial;4321808;Três de Maio;RS;8;7;3
2021;4006;Sist  Inf;Bacharelado;296;Centro Universitário Da Região Da Campanha;;Centro Universitário;Privada (S.L);6847;Educação Presencial;4301602;Bagé;RS;7;7;2
2021;4006;Sist  Inf;Bacharelado;316;Universidade Nove De Julho;UNINOVE;Universidade;Privada (S.L);1116093;Educação Presencial;3550308;São Paulo;SP;74;61;2
2021;4006;Sist  Inf;Bacharelado;316;Universidade Nove De Julho;UNINOVE;Universidade;Privada (S.L);1116224;Educação Presencial;3550308;São Paulo;SP;23;17;1
2021;4006;Sist  Inf;Bacharelado;316;Universidade Nove De Julho;UNINOVE;Universidade;Privada (S.L);1116226;Educação Presencial;3550308;São Paulo;SP;14;9;2
2021;4006;Sist  Inf;Bacharelado;316;Universidade Nove De Julho;UNINOVE;Universidade;Privada (S.L);1134235;Educação Presencial;3550308;São Paulo;SP;29;24;1
2021;4006;Sist  Inf;Bacharelado;316;Universidade Nove De Julho;UNINOVE;Universidade;Privada (S.L);1279551;Educação Presencial;3550308;São Paulo;SP;29;24;2
2021;4006;Sist  Inf;Bacharelado;316;Universidade Nove De Julho;UNINOVE;Universidade;Privada (S.L);1292900;Educação a Distância;3550308;São Paulo;SP;231;124;2
2021;4006;Sist  Inf;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);7301;Educação Presencial;3509502;Campinas;SP;19;14;2
2021;4006;Sist  Inf;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);69853;Educação Presencial;3550308;São Paulo;SP;143;108;1
2021;4006;Sist  Inf;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);75266;Educação Presencial;3547304;Santana de Parnaíba;SP;43;27;2
2021;4006;Sist  Inf;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);1215466;Educação Presencial;3548500;Santos;SP;13;11;3
2021;4006;Sist  Inf;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);1258851;Educação Presencial;3550308;São Paulo;SP;27;23;2
2021;4006;Sist  Inf;Bacharelado;337;Centro Universitário Academia;Uniacademia;Centro Universitário;Privada (S.L);48950;Educação Presencial;3136702;Juiz de Fora;MG;14;11;3
2021;4006;Sist  Inf;Bacharelado;338;Pontifícia Universidade Católica De Minas Gerais;PUC MINAS;Universidade;Privada (S.L);7523;Educação Presencial;3106705;Betim;MG;44;34;4
2021;4006;Sist  Inf;Bacharelado;338;Pontifícia Universidade Católica De Minas Gerais;PUC MINAS;Universidade;Privada (S.L);21979;Educação Presencial;3106200;Belo Horizonte;MG;107;77;4
2021;4006;Sist  Inf;Bacharelado;338;Pontifícia Universidade Católica De Minas Gerais;PUC MINAS;Universidade;Privada (S.L);50250;Educação Presencial;3118601;Contagem;MG;64;54;4
2021;4006;Sist  Inf;Bacharelado;338;Pontifícia Universidade Católica De Minas Gerais;PUC MINAS;Universidade;Privada (S.L);57174;Educação Presencial;3106200;Belo Horizonte;MG;85;58;3
2021;4006;Sist  Inf;Bacharelado;338;Pontifícia Universidade Católica De Minas Gerais;PUC MINAS;Universidade;Privada (S.L);1261089;Educação Presencial;3170206;Uberlândia;MG;11;7;3
2021;4006;Sist  Inf;Bacharelado;343;Centro Universitário Newton Paiva;NEWTON PAIVA;Centro Universitário;Privada (C.L);1458089;Educação Presencial;3106200;Belo Horizonte;MG;7;5;5
2021;4006;Sist  Inf;Bacharelado;344;Centro Universitário Una;UNA;Centro Universitário;Privada (C.L);1161428;Educação Presencial;3106200;Belo Horizonte;MG;26;20;2
2021;4006;Sist  Inf;Bacharelado;344;Centro Universitário Una;UNA;Centro Universitário;Privada (C.L);1205761;Educação Presencial;3106200;Belo Horizonte;MG;57;37;3
2021;4006;Sist  Inf;Bacharelado;349;Centro Universitário De Belo Horizonte;UNI-BH;Centro Universitário;Privada (C.L);1279023;Educação Presencial;3106200;Belo Horizonte;MG;18;17;4
2021;4006;Sist  Inf;Bacharelado;367;Universidade Estadual De Montes Claros;UNIMONTES;Universidade;Pública (Est);7839;Educação Presencial;3143302;Montes Claros;MG;30;10;4
2021;4006;Sist  Inf;Bacharelado;374;Centro Universitário Das Faculdades Metropolitanas Unidas;FMU;Centro Universitário;Privada (C.L);1185556;Educação Presencial;3550308;São Paulo;SP;56;45;2
2021;4006;Sist  Inf;Bacharelado;376;Centro Universitário Anhanguera De São Paulo;;Centro Universitário;Privada (C.L);1167288;Educação Presencial;3550308;São Paulo;SP;14;5;2
2021;4006;Sist  Inf;Bacharelado;385;Universidade Salvador;UNIFACS;Universidade;Privada (C.L);56172;Educação Presencial;2927408;Salvador;BA;25;17;3
2021;4006;Sist  Inf;Bacharelado;385;Universidade Salvador;UNIFACS;Universidade;Privada (C.L);97443;Educação Presencial;2910800;Feira de Santana;BA;25;23;4
2021;4006;Sist  Inf;Bacharelado;385;Universidade Salvador;UNIFACS;Universidade;Privada (C.L);1427745;Educação Presencial;2927408;Salvador;BA;27;21;2
2021;4006;Sist  Inf;Bacharelado;396;Centro Universitário Ruy Barbosa Wyden;UniRuy Wyden;Centro Universitário;Privada (C.L);51020;Educação Presencial;2927408;Salvador;BA;6;5;3
2021;4006;Sist  Inf;Bacharelado;398;Universidade Tiradentes;UNIT;Universidade;Privada (C.L);40343;Educação Presencial;2800308;Aracaju;SE;19;14;3
2021;4006;Sist  Inf;Bacharelado;404;Faculdades Integradas Da Upis;UPIS;Faculdade;Privada (S.L);49343;Educação Presencial;5300108;Brasília;DF;78;27;2
2021;4006;Sist  Inf;Bacharelado;409;Universidade De Pernambuco;UPE;Universidade;Pública (Est);87396;Educação Presencial;2604106;Caruaru;PE;16;12;3
2021;4006;Sist  Inf;Bacharelado;423;Universidade Regional Integrada Do Alto Uruguai E Das Missões;URI;Universidade;Privada (S.L);88180;Educação Presencial;4317509;Santo Ângelo;RS;11;4;3
2021;4006;Sist  Inf;Bacharelado;426;Universidade Franciscana;UFN;Universidade;Privada (S.L);8913;Educação Presencial;4316907;Santa Maria;RS;17;13;2
2021;4006;Sist  Inf;Bacharelado;437;Universidade Paranaense;UNIPAR;Universidade;Privada (S.L);18930;Educação Presencial;4128104;Umuarama;PR;4;3;2
2021;4006;Sist  Inf;Bacharelado;437;Universidade Paranaense;UNIPAR;Universidade;Privada (S.L);18933;Educação Presencial;4118402;Paranavaí;PR;18;14;3
2021;4006;Sist  Inf;Bacharelado;437;Universidade Paranaense;UNIPAR;Universidade;Privada (S.L);1382883;Educação a Distância;4128104;Umuarama;PR;15;10;3
2021;4006;Sist  Inf;Bacharelado;439;Faculdade Doutor Francisco Maeda;FAFRAM;Faculdade;Privada (S.L);71255;Educação Presencial;3524105;Ituverava;SP;6;6;3
2021;4006;Sist  Inf;Bacharelado;449;Universidade Luterana Do Brasil;ULBRA;Universidade;Privada (C.L);22110;Educação Presencial;4304705;Carazinho;RS;34;32;2
2021;4006;Sist  Inf;Bacharelado;449;Universidade Luterana Do Brasil;ULBRA;Universidade;Privada (C.L);52809;Educação Presencial;4303004;Cachoeira do Sul;RS;22;19;3
2021;4006;Sist  Inf;Bacharelado;449;Universidade Luterana Do Brasil;ULBRA;Universidade;Privada (C.L);59523;Educação Presencial;4318408;São Jerônimo;RS;31;25;2
2021;4006;Sist  Inf;Bacharelado;450;Centro Universitário São Lucas Ji-Paraná;UniSL;Centro Universitário;Privada (C.L);9414;Educação Presencial;1100122;Ji-Paraná;RO;38;28;2
2021;4006;Sist  Inf;Bacharelado;451;Centro Universitário Luterano De Santarém;CEULS;Centro Universitário;Privada (C.L);9425;Educação Presencial;1506807;Santarém;PA;33;22;2
2021;4006;Sist  Inf;Bacharelado;453;Centro Universitário Luterano De Palmas;CEULP;Centro Universitário;Privada (C.L);9440;Educação Presencial;1721000;Palmas;TO;22;15;4
2021;4006;Sist  Inf;Bacharelado;457;Universidade Anhanguera De São Paulo;UNIAN - SP;Universidade;Privada (C.L);57820;Educação Presencial;3547809;Santo André;SP;15;11;2
2021;4006;Sist  Inf;Bacharelado;457;Universidade Anhanguera De São Paulo;UNIAN - SP;Universidade;Privada (C.L);91067;Educação Presencial;3534401;Osasco;SP;19;14;2
2021;4006;Sist  Inf;Bacharelado;466;Universidade Anhembi Morumbi;UAM;Universidade;Privada (C.L);63768;Educação Presencial;3550308;São Paulo;SP;30;23;2
2021;4006;Sist  Inf;Bacharelado;466;Universidade Anhembi Morumbi;UAM;Universidade;Privada (C.L);63770;Educação Presencial;3550308;São Paulo;SP;24;18;3
2021;4006;Sist  Inf;Bacharelado;466;Universidade Anhembi Morumbi;UAM;Universidade;Privada (C.L);120932;Educação Presencial;3550308;São Paulo;SP;17;11;3
2021;4006;Sist  Inf;Bacharelado;466;Universidade Anhembi Morumbi;UAM;Universidade;Privada (C.L);1524514;Educação Presencial;3550308;São Paulo;SP;26;21;3
2021;4006;Sist  Inf;Bacharelado;472;Universidade Do Grande Rio Professor José De Souza Herdy;UNIGRANRIO;Universidade;Privada (C.L);45096;Educação Presencial;3301702;Duque de Caxias;RJ;27;20;3
2021;4006;Sist  Inf;Bacharelado;473;Faculdade De Ciências Econômicas, Administrativas E Da Computação Dom Bosco;FCEACDB;Faculdade;Privada (S.L);20466;Educação Presencial;3304201;Resende;RJ;23;23;2
2021;4006;Sist  Inf;Bacharelado;489;Centro Universitário De Volta Redonda;UNIFOA;Centro Universitário;Privada (S.L);18285;Educação Presencial;3306305;Volta Redonda;RJ;31;30;3
2021;4006;Sist  Inf;Bacharelado;494;Universidade Do Sul De Santa Catarina;UNISUL;Universidade;Privada (S.L);64972;Educação Presencial;4211900;Palhoça;SC;30;17;3
